DATE,OPEN,HIGH,LOW,LTP,CLOSE,52W H,52W L,SYMBOL
2021-06-17,1435.0,1485.0,1375.05,1400.0,1395.45,1550.05,151.25,GPIL
2021-06-16,1444.0,1494.0,1410.0,1443.0,1439.2,1550.05,151.25,GPIL
2021-06-15,1550.0,1550.05,1411.0,1439.0,1431.9,1550.05,151.25,GPIL
2021-06-14,1291.0,1508.25,1261.05,1508.25,1504.05,1508.25,151.25,GPIL
2021-06-11,1164.9,1282.0,1150.0,1278.0,1256.9,1282.0,127.0,GPIL
2021-06-10,1021.0,1175.55,1018.0,1143.95,1107.85,1175.55,127.0,GPIL
2021-06-09,997.8,1044.9,991.45,1016.0,1009.4,1129.9,127.0,GPIL
2021-06-08,994.0,998.05,980.1,991.85,989.0,1129.9,127.0,GPIL
2021-06-07,968.8,1005.0,968.8,981.65,983.8,1129.9,127.0,GPIL
2021-06-04,974.0,976.0,961.0,962.0,965.3,1129.9,118.0,GPIL
2021-06-03,969.9,984.0,958.3,972.0,967.15,1129.9,118.0,GPIL
2021-06-02,930.0,981.0,928.35,967.65,964.0,1129.9,118.0,GPIL
2021-06-01,980.0,981.8,912.0,928.0,924.4,1129.9,118.0,GPIL
2021-05-31,980.0,989.0,956.55,968.0,963.15,1129.9,118.0,GPIL
2021-05-28,995.0,1004.6,970.5,975.6,975.2,1129.9,105.45,GPIL
2021-05-27,990.0,997.0,963.0,964.0,968.0,1129.9,105.45,GPIL
2021-05-26,1025.0,1048.0,980.85,992.0,995.0,1129.9,105.45,GPIL
2021-05-25,919.9,978.35,918.0,966.0,955.9,1129.9,105.45,GPIL
2021-05-24,875.0,918.0,845.5,911.0,910.2,1129.9,105.45,GPIL
2021-05-21,890.0,918.0,866.0,880.0,880.3,1129.9,104.4,GPIL
2021-05-20,936.8,936.9,758.85,864.0,869.3,1129.9,104.4,GPIL
2021-05-19,966.0,989.2,932.05,943.6,939.95,1129.9,104.4,GPIL
2021-05-18,998.85,1008.85,951.5,968.85,964.7,1129.9,104.4,GPIL
2021-05-17,950.0,994.85,923.3,985.05,983.4,1129.9,104.4,GPIL
2021-05-14,1083.9,1086.1,916.0,946.0,950.9,1129.9,104.4,GPIL
2021-05-12,1090.0,1129.9,1061.2,1087.0,1079.15,1129.9,104.4,GPIL
2021-05-11,1040.0,1095.0,1016.55,1065.0,1068.7,1098.85,104.4,GPIL
2021-05-10,1035.0,1098.85,1030.0,1054.9,1052.2,1098.85,104.4,GPIL
2021-05-07,1001.0,1019.9,987.8,1005.45,1005.75,1081.1,104.4,GPIL
2021-05-06,1000.0,1019.9,980.45,994.95,990.2,1081.1,104.4,GPIL
