DATE,OPEN,HIGH,LOW,LTP,CLOSE,52W H,52W L,SYMBOL
2021-08-03,1891.7,1905.0,1866.0,1897.0,1894.2,2024.9,1432.0,NAZARA
2021-08-02,1900.0,1950.0,1876.0,1887.0,1882.75,2024.9,1432.0,NAZARA
2021-07-30,1845.0,1880.0,1836.0,1852.0,1855.35,2024.9,1432.0,NAZARA
2021-07-29,1841.0,1865.0,1815.7,1840.1,1835.15,2024.9,1432.0,NAZARA
2021-07-28,1824.7,1864.3,1761.05,1818.0,1831.3,2024.9,1432.0,NAZARA
2021-07-27,1856.7,1879.0,1805.55,1820.0,1821.45,2024.9,1432.0,NAZARA
2021-07-26,1899.7,1899.7,1839.0,1847.0,1846.8,2024.9,1432.0,NAZARA
2021-07-23,1864.9,1925.0,1840.05,1890.0,1898.55,2024.9,1432.0,NAZARA
2021-07-22,1870.0,1896.1,1842.0,1845.65,1855.65,2024.9,1432.0,NAZARA
2021-07-20,1927.0,1937.6,1833.25,1849.0,1852.3,2024.9,1432.0,NAZARA
2021-07-19,1901.0,1973.0,1898.95,1927.0,1921.0,2024.9,1432.0,NAZARA
2021-07-16,1883.9,1988.0,1866.0,1921.0,1922.55,2024.9,1432.0,NAZARA
2021-07-15,1835.0,1898.0,1825.1,1859.0,1866.7,2024.9,1432.0,NAZARA
2021-07-14,1811.4,1859.0,1802.1,1820.0,1826.8,2024.9,1432.0,NAZARA
2021-07-13,1844.7,1845.85,1800.0,1803.0,1806.3,2024.9,1432.0,NAZARA
2021-07-12,1790.0,1867.0,1776.0,1822.0,1828.35,2024.9,1432.0,NAZARA
2021-07-09,1764.0,1863.95,1760.05,1791.05,1796.0,2024.9,1432.0,NAZARA
2021-07-08,1704.7,1830.0,1671.5,1762.6,1790.05,2024.9,1432.0,NAZARA
2021-07-07,1738.0,1742.0,1686.0,1704.0,1696.2,2024.9,1432.0,NAZARA
2021-07-06,1742.8,1774.7,1721.05,1742.8,1737.6,2024.9,1432.0,NAZARA
2021-07-05,1675.0,1774.5,1655.15,1741.0,1734.55,2024.9,1432.0,NAZARA
2021-07-02,1536.0,1679.5,1531.25,1662.0,1661.2,2024.9,1432.0,NAZARA
2021-07-01,1520.0,1552.0,1512.0,1529.0,1527.9,2024.9,1432.0,NAZARA
2021-06-30,1525.0,1543.8,1510.0,1511.05,1514.95,2024.9,1432.0,NAZARA
2021-06-29,1558.0,1569.95,1533.0,1539.25,1540.15,2024.9,1432.0,NAZARA
2021-06-28,1528.0,1577.0,1515.05,1555.0,1558.95,2024.9,1432.0,NAZARA
2021-06-25,1519.4,1530.9,1517.0,1523.8,1521.8,2024.9,1432.0,NAZARA
2021-06-24,1494.5,1534.9,1494.5,1518.1,1514.9,2024.9,1432.0,NAZARA
2021-06-23,1523.45,1532.8,1500.2,1506.0,1504.6,2024.9,1432.0,NAZARA
2021-06-22,1551.9,1557.8,1506.0,1513.0,1510.0,2024.9,1432.0,NAZARA
2021-06-21,1491.0,1560.0,1470.5,1536.0,1538.05,2024.9,1432.0,NAZARA
2021-06-18,1650.0,1650.0,1461.95,1515.0,1517.75,2024.9,1432.0,NAZARA
2021-06-17,1656.0,1695.0,1652.0,1657.65,1662.4,2024.9,1432.0,NAZARA
2021-06-16,1680.0,1691.95,1650.0,1663.95,1662.95,2024.9,1432.0,NAZARA
2021-06-15,1699.85,1703.1,1675.0,1679.8,1679.15,2024.9,1432.0,NAZARA
2021-06-14,1733.0,1733.0,1677.0,1692.4,1690.7,2024.9,1432.0,NAZARA
2021-06-11,1740.0,1747.0,1711.75,1726.3,1726.2,2024.9,1432.0,NAZARA
2021-06-10,1735.0,1751.0,1712.1,1722.0,1720.2,2024.9,1432.0,NAZARA
2021-06-09,1670.0,1748.0,1641.95,1693.0,1687.95,2024.9,1432.0,NAZARA
2021-06-08,1667.7,1678.0,1651.1,1658.5,1658.5,2024.9,1432.0,NAZARA
2021-06-07,1690.0,1694.0,1650.15,1660.0,1658.5,2024.9,1432.0,NAZARA
2021-06-04,1699.45,1709.9,1671.25,1678.5,1679.7,2024.9,1432.0,NAZARA
2021-06-03,1721.95,1734.9,1691.1,1696.5,1699.45,2024.9,1432.0,NAZARA
2021-06-02,1702.0,1726.25,1690.0,1714.0,1714.7,2024.9,1432.0,NAZARA
2021-06-01,1713.0,1757.95,1690.0,1691.2,1695.45,2024.9,1432.0,NAZARA
2021-05-31,1685.0,1735.3,1641.0,1709.0,1705.4,2024.9,1432.0,NAZARA
2021-05-28,1780.0,1781.95,1710.0,1724.8,1722.8,2024.9,1432.0,NAZARA
2021-05-27,1778.8,1790.9,1750.05,1765.15,1766.4,2024.9,1432.0,NAZARA
2021-05-26,1656.5,1802.35,1656.5,1766.5,1764.65,2024.9,1432.0,NAZARA
2021-05-25,1654.7,1660.0,1641.7,1648.95,1648.6,2024.9,1432.0,NAZARA
2021-05-24,1664.7,1675.0,1641.0,1647.15,1647.9,2024.9,1432.0,NAZARA
2021-05-21,1674.7,1679.7,1651.0,1656.5,1659.35,2024.9,1432.0,NAZARA
2021-05-20,1677.0,1698.95,1662.0,1664.0,1665.5,2024.9,1432.0,NAZARA
2021-05-19,1673.5,1698.8,1665.0,1666.0,1668.5,2024.9,1432.0,NAZARA
2021-05-18,1678.95,1709.95,1661.0,1675.0,1671.6,2024.9,1432.0,NAZARA
2021-05-17,1682.7,1689.0,1656.0,1664.0,1666.45,2024.9,1432.0,NAZARA
2021-05-14,1729.0,1735.95,1653.1,1670.0,1670.2,2024.9,1432.0,NAZARA
2021-05-12,1724.7,1755.0,1717.85,1719.25,1725.2,2024.9,1432.0,NAZARA
2021-05-11,1700.0,1749.0,1683.55,1722.0,1724.45,2024.9,1432.0,NAZARA
2021-05-10,1738.0,1763.0,1698.0,1704.95,1703.05,2024.9,1432.0,NAZARA
2021-05-07,1783.7,1803.05,1720.05,1721.0,1727.15,2024.9,1432.0,NAZARA
2021-05-06,1798.0,1813.25,1758.0,1772.2,1771.95,2024.9,1432.0,NAZARA
2021-05-05,1806.7,1819.0,1771.2,1783.0,1789.35,2024.9,1432.0,NAZARA
2021-05-04,1840.75,1897.0,1776.05,1797.0,1792.35,2024.9,1432.0,NAZARA
2021-05-03,1720.0,1844.0,1715.05,1823.0,1826.1,2024.9,1432.0,NAZARA
2021-04-30,1720.0,1782.0,1720.0,1726.0,1736.75,2024.9,1432.0,NAZARA
2021-04-29,1803.0,1814.0,1744.0,1748.0,1749.5,2024.9,1432.0,NAZARA
2021-04-28,1690.0,1836.0,1685.0,1787.8,1789.9,2024.9,1432.0,NAZARA
2021-04-27,1690.0,1700.85,1680.0,1681.0,1686.35,2024.9,1432.0,NAZARA
2021-04-26,1710.0,1721.95,1675.0,1690.0,1693.45,2024.9,1432.0,NAZARA
2021-04-23,1690.0,1729.85,1640.0,1692.0,1689.85,2024.9,1432.0,NAZARA
