DATE,OPEN,HIGH,LOW,LTP,CLOSE,52W H,52W L,SYMBOL
2021-07-26,862.0,878.75,841.1,844.0,846.2,878.75,360.5,RADICO
2021-07-23,847.0,874.8,842.4,858.9,861.7,874.8,360.5,RADICO
2021-07-22,818.5,855.85,815.85,841.5,843.4,855.85,360.5,RADICO
2021-07-20,834.85,835.0,802.1,813.0,811.55,846.85,360.5,RADICO
2021-07-19,790.0,846.85,781.7,822.0,828.0,846.85,360.5,RADICO
2021-07-16,761.6,799.4,761.6,792.0,790.75,825.0,360.5,RADICO
2021-07-15,772.6,773.9,751.15,758.95,757.8,825.0,360.5,RADICO
2021-07-14,765.5,780.0,756.15,774.0,773.8,825.0,360.5,RADICO
2021-07-13,782.8,787.7,766.05,775.0,771.35,825.0,360.5,RADICO
2021-07-12,781.0,788.45,771.4,781.0,780.7,825.0,360.5,RADICO
2021-07-09,764.4,785.0,754.05,779.0,778.2,825.0,360.5,RADICO
2021-07-08,755.8,764.95,752.0,762.0,760.8,825.0,360.5,RADICO
2021-07-07,743.1,760.0,740.1,753.25,752.0,825.0,360.5,RADICO
2021-07-06,759.0,767.0,736.5,742.0,743.1,825.0,360.5,RADICO
2021-07-05,768.2,770.0,755.0,758.0,759.1,825.0,360.5,RADICO
2021-07-02,755.95,780.0,751.35,759.1,761.5,825.0,360.5,RADICO
2021-07-01,755.3,764.25,746.45,757.0,752.15,825.0,360.5,RADICO
2021-06-30,772.1,774.65,753.1,756.6,759.1,825.0,360.5,RADICO
2021-06-29,778.0,781.35,762.1,770.0,766.0,825.0,360.5,RADICO
2021-06-28,767.5,783.3,767.5,778.0,777.55,825.0,360.5,RADICO
2021-06-25,782.1,791.95,765.0,768.25,767.45,825.0,360.5,RADICO
2021-06-24,803.5,815.9,771.55,784.0,779.85,825.0,360.5,RADICO
2021-06-23,797.0,825.0,781.95,806.0,803.5,825.0,360.5,RADICO
2021-06-22,800.0,800.0,777.65,794.95,794.55,803.85,360.5,RADICO
2021-06-21,770.0,786.85,761.45,771.2,771.5,803.85,360.5,RADICO
2021-06-18,788.0,794.9,745.3,785.95,788.8,803.85,338.05,RADICO
2021-06-17,734.0,803.85,728.45,787.0,782.0,803.85,338.05,RADICO
2021-06-16,727.0,739.7,721.65,728.3,732.85,746.3,338.05,RADICO
2021-06-15,706.5,746.3,706.5,738.95,738.85,746.3,338.05,RADICO
2021-06-14,710.9,731.95,701.95,711.5,713.0,742.3,338.05,RADICO
2021-06-11,712.1,718.0,707.25,712.0,710.9,742.3,321.95,RADICO
2021-06-10,689.9,716.45,689.9,710.8,711.45,742.3,321.95,RADICO
2021-06-09,709.0,712.7,673.05,689.9,682.85,742.3,321.95,RADICO
2021-06-08,708.5,717.4,688.0,708.5,708.4,742.3,321.95,RADICO
2021-06-07,652.1,742.3,651.5,704.45,705.25,742.3,321.95,RADICO
2021-06-04,649.0,663.8,642.2,648.0,648.55,666.95,321.95,RADICO
2021-06-03,632.5,666.95,627.0,645.25,645.4,666.95,321.95,RADICO
2021-06-02,616.0,630.0,609.15,626.3,628.4,650.0,321.95,RADICO
2021-06-01,616.0,634.0,607.0,616.85,616.85,650.0,321.95,RADICO
2021-05-31,611.6,631.65,608.0,611.2,610.25,650.0,321.95,RADICO
2021-05-28,643.0,643.0,605.05,613.0,610.5,650.0,310.0,RADICO
2021-05-27,599.0,639.1,591.3,635.6,626.55,650.0,310.0,RADICO
2021-05-26,588.8,591.3,575.55,591.0,587.95,650.0,310.0,RADICO
2021-05-25,586.2,596.55,585.0,587.8,586.2,650.0,310.0,RADICO
2021-05-24,597.0,597.65,580.0,585.25,586.2,650.0,310.0,RADICO
2021-05-21,609.0,620.0,584.0,591.0,589.25,650.0,294.15,RADICO
2021-05-20,555.5,606.9,555.5,603.0,599.8,650.0,294.15,RADICO
2021-05-19,561.6,570.5,551.3,560.0,558.75,650.0,294.15,RADICO
2021-05-18,545.1,567.0,545.1,557.0,555.45,650.0,294.15,RADICO
2021-05-17,548.85,553.8,537.1,546.5,543.9,650.0,294.15,RADICO
2021-05-14,570.3,574.95,545.0,546.5,546.25,650.0,294.0,RADICO
2021-05-12,574.9,579.0,564.9,567.5,570.3,650.0,294.0,RADICO
2021-05-11,555.1,573.1,550.3,571.5,569.45,650.0,294.0,RADICO
2021-05-10,545.25,575.25,545.05,556.5,555.45,650.0,294.0,RADICO
2021-05-07,563.15,567.55,545.95,554.0,554.5,650.0,279.95,RADICO
2021-05-06,557.85,564.0,556.0,562.9,560.3,650.0,279.95,RADICO
2021-05-05,562.15,566.0,551.55,554.85,555.05,650.0,279.95,RADICO
2021-05-04,568.95,575.55,557.9,564.3,562.15,650.0,279.95,RADICO
2021-05-03,565.5,568.6,550.0,560.05,562.15,650.0,279.95,RADICO
2021-04-30,574.5,582.95,563.2,564.7,567.35,650.0,279.95,RADICO
2021-04-29,574.0,576.05,567.65,576.0,574.55,650.0,279.95,RADICO
2021-04-28,550.0,570.9,545.0,570.0,566.95,650.0,279.95,RADICO
2021-04-27,531.0,550.0,522.0,545.05,546.45,650.0,279.95,RADICO
2021-04-26,519.05,527.4,511.05,520.0,518.95,650.0,279.95,RADICO
2021-04-23,510.05,520.85,507.05,519.0,515.95,650.0,279.95,RADICO
2021-04-22,508.2,515.3,506.05,510.0,511.2,650.0,279.95,RADICO
2021-04-20,501.0,523.95,501.0,514.8,513.55,650.0,279.95,RADICO
2021-04-19,515.0,515.0,494.0,500.0,500.25,650.0,279.95,RADICO
2021-04-16,509.7,520.2,505.0,518.3,516.2,650.0,279.95,RADICO
2021-04-15,516.1,518.95,505.0,509.0,509.0,650.0,279.95,RADICO
2021-04-13,508.6,527.65,508.0,521.0,518.3,650.0,279.95,RADICO
2021-04-12,539.9,539.9,495.65,511.7,511.05,650.0,279.95,RADICO
2021-04-09,542.0,551.8,541.0,543.9,543.15,650.0,273.05,RADICO
2021-04-08,544.9,555.0,543.0,544.5,544.95,650.0,273.05,RADICO
2021-04-07,548.6,553.7,540.0,544.0,542.2,650.0,273.05,RADICO
2021-04-06,553.8,560.0,545.05,545.9,548.2,650.0,273.05,RADICO
2021-04-05,565.0,565.0,544.05,550.0,548.4,650.0,273.05,RADICO
2021-04-01,561.0,569.0,560.0,562.65,565.1,650.0,250.0,RADICO
2021-03-31,566.95,569.0,552.1,556.4,560.05,650.0,250.0,RADICO
2021-03-30,565.0,577.0,559.25,565.5,563.85,650.0,250.0,RADICO
2021-03-26,549.0,565.0,547.15,563.6,560.5,650.0,220.0,RADICO
2021-03-25,555.0,555.2,536.4,544.5,542.8,650.0,220.0,RADICO
2021-03-24,563.0,577.15,545.1,555.0,554.05,650.0,220.0,RADICO
2021-03-23,536.0,577.35,530.0,571.0,565.55,650.0,220.0,RADICO
2021-03-22,534.9,540.0,527.15,529.0,530.75,650.0,220.0,RADICO
2021-03-19,535.0,544.85,516.0,539.8,532.1,650.0,220.0,RADICO
2021-03-18,559.95,559.95,533.5,538.0,538.85,650.0,220.0,RADICO
2021-03-17,560.0,562.0,537.25,550.0,543.8,650.0,220.0,RADICO
2021-03-16,557.55,564.75,544.65,560.0,559.45,650.0,220.0,RADICO
2021-03-15,574.8,579.9,538.05,551.65,552.7,650.0,220.0,RADICO
2021-03-12,571.85,587.65,568.0,571.5,572.25,650.0,220.0,RADICO
2021-03-10,581.0,584.95,565.0,567.9,567.65,650.0,220.0,RADICO
2021-03-09,577.05,595.95,569.75,577.4,574.25,650.0,220.0,RADICO
2021-03-08,586.5,650.0,571.0,577.8,579.45,650.0,220.0,RADICO
2021-03-05,616.0,616.0,580.95,591.95,588.25,627.8,220.0,RADICO
2021-03-04,601.0,623.75,596.0,617.5,616.95,627.8,220.0,RADICO
2021-03-03,618.0,627.8,597.0,603.0,604.6,627.8,220.0,RADICO
2021-03-02,606.0,618.0,592.5,612.0,614.1,618.0,220.0,RADICO
2021-03-01,579.95,599.85,560.0,597.0,594.65,599.85,220.0,RADICO
2021-02-26,564.0,576.4,555.55,568.25,569.65,580.7,220.0,RADICO
2021-02-25,558.3,569.5,558.25,568.0,568.15,580.7,220.0,RADICO
2021-02-24,555.1,576.8,541.0,556.15,557.75,580.7,220.0,RADICO
2021-02-23,562.0,565.45,551.75,554.65,554.4,580.7,220.0,RADICO
2021-02-22,556.9,568.25,543.3,558.5,560.9,580.7,220.0,RADICO
2021-02-19,564.75,565.85,551.2,558.85,555.2,580.7,220.0,RADICO
2021-02-18,562.0,573.95,558.55,568.3,562.3,580.7,220.0,RADICO
2021-02-17,564.0,568.0,559.8,562.0,563.25,580.7,220.0,RADICO
2021-02-16,571.5,580.7,558.0,567.0,563.2,580.7,220.0,RADICO
2021-02-15,549.85,574.0,547.05,570.1,569.25,574.0,220.0,RADICO
2021-02-12,527.95,548.4,520.05,542.55,543.3,548.8,220.0,RADICO
2021-02-11,523.5,527.7,517.25,524.05,526.15,548.8,220.0,RADICO
2021-02-10,519.85,527.6,516.2,521.55,521.25,548.8,220.0,RADICO
2021-02-09,520.05,522.75,515.0,519.0,516.2,548.8,220.0,RADICO
2021-02-08,513.55,523.45,505.55,521.9,520.2,548.8,220.0,RADICO
