DATE,OPEN,HIGH,LOW,CLOSE,52W H,52W L,SYMBOL
2021-11-12,4998.0,5005.0,4830.0,4861.45,5435.0,3335.2,GMMPFAUDLR
2021-11-11,4875.0,5090.0,4869.9,4947.2,5435.0,3335.2,GMMPFAUDLR
2021-11-10,4864.0,4950.0,4820.0,4869.9,5435.0,3335.2,GMMPFAUDLR
2021-11-09,4790.0,4920.0,4769.35,4824.0,5435.0,3335.2,GMMPFAUDLR
2021-11-08,4799.9,4805.0,4730.05,4755.6,5435.0,3335.2,GMMPFAUDLR
2021-11-04,4720.25,4925.0,4698.95,4799.4,5435.0,3335.2,GMMPFAUDLR
2021-11-03,4740.0,4770.0,4682.0,4696.65,5435.0,3335.2,GMMPFAUDLR
2021-11-02,4785.9,4786.9,4721.35,4740.9,5435.0,3335.2,GMMPFAUDLR
2021-11-01,4730.2,4798.3,4675.0,4745.55,5435.0,3335.2,GMMPFAUDLR
2021-10-29,4824.25,4856.7,4631.0,4661.05,5435.0,3335.2,GMMPFAUDLR
2021-10-28,4832.15,4869.4,4601.15,4643.8,5435.0,3335.2,GMMPFAUDLR
2021-10-27,4909.0,4921.5,4760.0,4790.1,5435.0,3335.2,GMMPFAUDLR
2021-10-26,4800.0,4915.0,4687.7,4869.95,5435.0,3335.2,GMMPFAUDLR
2021-10-25,4955.0,4978.5,4664.5,4776.15,5435.0,3335.2,GMMPFAUDLR
2021-10-22,4892.05,4995.0,4883.25,4953.55,5435.0,3335.2,GMMPFAUDLR
2021-10-21,4918.0,4999.0,4810.0,4855.9,5435.0,3335.2,GMMPFAUDLR
2021-10-20,5034.0,5158.0,4776.3,4861.85,5435.0,3335.2,GMMPFAUDLR
2021-10-19,4657.05,5257.0,4657.05,4958.45,5435.0,3335.2,GMMPFAUDLR
2021-10-18,4734.4,4765.5,4645.0,4657.0,5435.0,3335.2,GMMPFAUDLR
2021-10-14,4729.0,4790.0,4667.15,4687.7,5435.0,3335.2,GMMPFAUDLR
2021-10-13,4709.0,4778.0,4679.55,4693.1,5435.0,3335.2,GMMPFAUDLR
2021-10-12,4769.0,4783.65,4651.0,4686.25,5435.0,3335.2,GMMPFAUDLR
2021-10-11,4655.1,4819.5,4600.0,4734.6,5435.0,3335.2,GMMPFAUDLR
2021-10-08,4700.0,4740.65,4609.1,4656.15,5435.0,3335.2,GMMPFAUDLR
2021-10-07,4685.0,4780.0,4660.1,4687.1,5435.0,3335.2,GMMPFAUDLR
2021-10-06,4838.0,4875.0,4631.0,4656.6,5435.0,3335.2,GMMPFAUDLR
2021-10-05,4530.0,4885.0,4525.05,4798.85,5435.0,3335.2,GMMPFAUDLR
2021-10-04,4438.1,4552.85,4408.55,4520.95,5435.0,3335.2,GMMPFAUDLR
2021-10-01,4408.0,4445.5,4380.1,4402.3,5435.0,3335.2,GMMPFAUDLR
2021-09-30,4410.0,4488.0,4392.6,4418.7,5435.0,3335.2,GMMPFAUDLR
2021-09-29,4401.0,4495.0,4365.0,4398.9,5435.0,3335.2,GMMPFAUDLR
2021-09-28,4445.0,4523.0,4357.35,4402.7,5435.0,3335.2,GMMPFAUDLR
2021-09-27,4525.0,4534.25,4405.25,4446.3,5435.0,3335.2,GMMPFAUDLR
2021-09-24,4510.0,4538.0,4463.25,4501.1,5435.0,3335.2,GMMPFAUDLR
2021-09-23,4520.25,4550.1,4480.0,4501.0,5435.0,3335.2,GMMPFAUDLR
2021-09-22,4370.25,4573.85,4370.25,4501.1,5435.0,3335.2,GMMPFAUDLR
2021-09-21,4365.0,4419.95,4287.75,4390.5,5435.0,3335.2,GMMPFAUDLR
2021-09-20,4400.0,4473.05,4350.0,4372.7,5435.0,3335.2,GMMPFAUDLR
2021-09-17,4549.0,4561.3,4419.05,4433.0,5974.0,3335.2,GMMPFAUDLR
2021-09-16,4400.5,4584.7,4400.5,4508.1,5974.0,3335.2,GMMPFAUDLR
2021-09-15,4432.9,4468.75,4405.0,4422.15,5974.0,3335.2,GMMPFAUDLR
2021-09-14,4422.25,4480.25,4402.0,4424.5,5974.0,3335.2,GMMPFAUDLR
2021-09-13,4450.0,4480.15,4373.8,4421.9,5974.0,3335.2,GMMPFAUDLR
2021-09-09,4580.0,4580.0,4450.0,4504.95,5974.0,3335.2,GMMPFAUDLR
2021-09-08,4563.0,4600.0,4519.75,4566.15,5974.0,3335.2,GMMPFAUDLR
2021-09-07,4433.0,4602.05,4386.9,4530.55,5974.0,3335.2,GMMPFAUDLR
2021-09-06,4395.0,4445.0,4372.0,4427.55,5974.0,3335.2,GMMPFAUDLR
2021-09-03,4352.0,4409.9,4339.05,4370.15,5996.4,3335.2,GMMPFAUDLR
